4608
3.0816050973731413e+000 1.4562559238797324e+000
2.5433949026268583e+000 1.6687440761202674e+000
2.7062559238797328e+000 1.6687440761202674e+000
2.9187440761202672e+000 1.6687440761202670e+000
3.0816050973731413e+000 1.6687440761202676e+000
2.5433949026268587e+000 1.8316050973731415e+000
2.7062559238797324e+000 1.8316050973731415e+000
2.9187440761202676e+000 1.8316050973731415e+000
3.0816050973731417e+000 1.8316050973731415e+000
3.1683949026268587e+000 1.2933949026268583e+000
3.3312559238797324e+000 1.2933949026268585e+000
3.5437440761202676e+000 1.2933949026268585e+000
3.7066050973731404e+000 1.2933949026268583e+000
3.1683949026268579e+000 1.4562559238797321e+000
3.3312559238797324e+000 1.4562559238797324e+000
3.5437440761202676e+000 1.4562559238797321e+000
3.7066050973731413e+000 1.4562559238797324e+000
3.1683949026268583e+000 1.6687440761202674e+000
3.3312559238797324e+000 1.6687440761202674e+000
3.5437440761202668e+000 1.6687440761202670e+000
3.7066050973731408e+000 1.6687440761202676e+000
3.1683949026268583e+000 1.8316050973731415e+000
3.3312559238797324e+000 1.8316050973731415e+000
3.5437440761202681e+000 1.8316050973731415e+000
3.7066050973731413e+000 1.8316050973731415e+000
3.7933949026268587e+000 1.2933949026268583e+000
3.9562559238797324e+000 1.2933949026268585e+000
4.1687440761202676e+000 1.2933949026268585e+000
4.3316050973731404e+000 1.2933949026268583e+000
3.7933949026268579e+000 1.4562559238797321e+000
3.9562559238797324e+000 1.4562559238797324e+000
4.1687440761202668e+000 1.4562559238797321e+000
4.3316050973731404e+000 1.4562559238797324e+000
3.7933949026268579e+000 1.6687440761202674e+000
3.9562559238797319e+000 1.6687440761202674e+000
4.1687440761202659e+000 1.6687440761202670e+000
4.3316050973731404e+000 1.6687440761202676e+000
3.7933949026268587e+000 1.8316050973731415e+000
3.9562559238797324e+000 1.8316050973731415e+000
4.1687440761202676e+000 1.8316050973731415e+000
4.3316050973731413e+000 1.8316050973731415e+000
4.4183949026268587e+000 1.2933949026268583e+000
4.5812559238797324e+000 1.2933949026268585e+000
4.7937440761202676e+000 1.2933949026268585e+000
4.9566050973731404e+000 1.2933949026268583e+000
4.4183949026268579e+000 1.4562559238797321e+000
4.5812559238797324e+000 1.4562559238797324e+000
4.7937440761202676e+000 1.4562559238797321e+000
4.9566050973731404e+000 1.4562559238797324e+000
4.4183949026268579e+000 1.6687440761202674e+000
4.5812559238797324e+000 1.6687440761202674e+000
4.7937440761202668e+000 1.6687440761202670e+000
4.9566050973731413e+000 1.6687440761202676e+000
4.4183949026268587e+000 1.8316050973731415e+000
4.5812559238797315e+000 1.8316050973731415e+000
4.7937440761202668e+000 1.8316050973731415e+000
4.9566050973731413e+000 1.8316050973731415e+000
5.0433949026268587e+000 1.2933949026268583e+000
5.2062559238797324e+000 1.2933949026268585e+000
5.4187440761202676e+000 1.2933949026268585e+000
5.5816050973731395e+000 1.2933949026268583e+000
5.0433949026268579e+000 1.4562559238797321e+000
5.2062559238797332e+000 1.4562559238797324e+000
5.4187440761202694e+000 1.4562559238797321e+000
5.5816050973731413e+000 1.4562559238797324e+000
5.0433949026268570e+000 1.6687440761202674e+000
5.2062559238797324e+000 1.6687440761202674e+000
5.4187440761202668e+000 1.6687440761202670e+000
5.5816050973731413e+000 1.6687440761202676e+000
5.0433949026268587e+000 1.8316050973731415e+000
5.2062559238797324e+000 1.8316050973731415e+000
5.4187440761202676e+000 1.8316050973731415e+000
5.5816050973731421e+000 1.8316050973731415e+000
5.6683949026268587e+000 1.2933949026268583e+000
5.8312559238797324e+000 1.2933949026268585e+000
6.0437440761202668e+000 1.2933949026268585e+000
6.2066050973731404e+000 1.2933949026268583e+000
5.6683949026268570e+000 1.4562559238797321e+000
5.8312559238797332e+000 1.4562559238797324e+000
6.0437440761202676e+000 1.4562559238797321e+000
6.2066050973731413e+000 1.4562559238797324e+000
5.6683949026268570e+000 1.6687440761202674e+000
5.8312559238797332e+000 1.6687440761202674e+000
6.0437440761202668e+000 1.6687440761202670e+000
6.2066050973731413e+000 1.6687440761202676e+000
5.6683949026268587e+000 1.8316050973731415e+000
5.8312559238797324e+000 1.8316050973731415e+000
6.0437440761202685e+000 1.8316050973731415e+000
6.2066050973731413e+000 1.8316050973731415e+000
6.2933949026268579e+000 1.2933949026268583e+000
6.4562559238797324e+000 1.2933949026268585e+000
6.6687440761202676e+000 1.2933949026268585e+000
6.8316050973731395e+000 1.2933949026268583e+000
6.2933949026268579e+000 1.4562559238797321e+000
6.4562559238797324e+000 1.4562559238797324e+000
6.6687440761202685e+000 1.4562559238797321e+000
6.8316050973731404e+000 1.4562559238797324e+000
6.2933949026268579e+000 1.6687440761202674e+000
6.4562559238797324e+000 1.6687440761202674e+000
6.6687440761202659e+000 1.6687440761202670e+000
6.8316050973731413e+000 1.6687440761202676e+000
6.2933949026268587e+000 1.8316050973731415e+000
6.4562559238797315e+000 1.8316050973731415e+000
6.6687440761202668e+000 1.8316050973731415e+000
6.8316050973731404e+000 1.8316050973731415e+000
6.9183949026268587e+000 1.2933949026268583e+000
7.0812559238797324e+000 1.2933949026268585e+000
7.2937440761202668e+000 1.2933949026268585e+000
7.4566050973731404e+000 1.2933949026268583e+000
6.9183949026268579e+000 1.4562559238797321e+000
7.0812559238797332e+000 1.4562559238797324e+000
7.2937440761202685e+000 1.4562559238797321e+000
7.4566050973731413e+000 1.4562559238797324e+000
6.9183949026268570e+000 1.6687440761202674e+000
7.0812559238797332e+000 1.6687440761202674e+000
7.2937440761202659e+000 1.6687440761202670e+000
7.4566050973731395e+000 1.6687440761202676e+000
6.9183949026268587e+000 1.8316050973731415e+000
7.0812559238797324e+000 1.8316050973731415e+000
7.2937440761202668e+000 1.8316050973731415e+000
7.4566050973731413e+000 1.8316050973731415e+000
7.5433949026268587e+000 1.2933949026268583e+000
7.7062559238797315e+000 1.2933949026268585e+000
7.9187440761202676e+000 1.2933949026268585e+000
8.0816050973731386e+000 1.2933949026268583e+000
7.5433949026268561e+000 1.4562559238797321e+000
7.7062559238797332e+000 1.4562559238797324e+000
7.9187440761202685e+000 1.4562559238797321e+000
8.0816050973731404e+000 1.4562559238797324e+000
7.5433949026268570e+000 1.6687440761202674e+000
7.7062559238797315e+000 1.6687440761202674e+000
7.9187440761202650e+000 1.6687440761202670e+000
8.0816050973731404e+000 1.6687440761202676e+000
7.5433949026268579e+000 1.8316050973731415e+000
7.7062559238797315e+000 1.8316050973731415e+000
7.9187440761202668e+000 1.8316050973731415e+000
8.0816050973731404e+000 1.8316050973731415e+000
8.1683949026268579e+000 1.2933949026268583e+000
8.3312559238797324e+000 1.2933949026268585e+000
8.5437440761202676e+000 1.2933949026268585e+000
8.7066050973731386e+000 1.2933949026268583e+000
8.1683949026268579e+000 1.4562559238797321e+000
8.3312559238797324e+000 1.4562559238797324e+000
8.5437440761202676e+000 1.4562559238797321e+000
8.7066050973731404e+000 1.4562559238797324e+000
8.1683949026268561e+000 1.6687440761202674e+000
8.3312559238797324e+000 1.6687440761202674e+000
8.5437440761202659e+000 1.6687440761202670e+000
8.7066050973731421e+000 1.6687440761202676e+000
8.1683949026268561e+000 1.8316050973731415e+000
8.3312559238797324e+000 1.8316050973731415e+000
8.5437440761202676e+000 1.8316050973731415e+000
8.7066050973731421e+000 1.8316050973731415e+000
8.7933949026268596e+000 1.2933949026268583e+000
8.9562559238797324e+000 1.2933949026268585e+000
9.1687440761202694e+000 1.2933949026268585e+000
9.3316050973731404e+000 1.2933949026268583e+000
8.7933949026268561e+000 1.4562559238797321e+000
8.9562559238797306e+000 1.4562559238797324e+000
9.1687440761202676e+000 1.4562559238797321e+000
9.3316050973731404e+000 1.4562559238797324e+000
8.7933949026268579e+000 1.6687440761202674e+000
8.9562559238797324e+000 1.6687440761202674e+000
9.1687440761202659e+000 1.6687440761202670e+000
9.3316050973731404e+000 1.6687440761202676e+000
8.7933949026268579e+000 1.8316050973731415e+000
8.9562559238797324e+000 1.8316050973731415e+000
9.1687440761202694e+000 1.8316050973731415e+000
9.3316050973731421e+000 1.8316050973731415e+000
9.4183949026268579e+000 1.2933949026268585e+000
9.5812559238797324e+000 1.2933949026268585e+000
9.7937440761202676e+000 1.2933949026268587e+000
9.9566050973731421e+000 1.2933949026268585e+000
9.4183949026268579e+000 1.4562559238797321e+000
9.5812559238797324e+000 1.4562559238797321e+000
9.7937440761202676e+000 1.4562559238797321e+000
9.9566050973731421e+000 1.4562559238797321e+000
9.4183949026268579e+000 1.6687440761202674e+000
9.5812559238797324e+000 1.6687440761202676e+000
9.7937440761202694e+000 1.6687440761202674e+000
9.9566050973731421e+000 1.6687440761202676e+000
9.4183949026268596e+000 1.8316050973731415e+000
9.5812559238797324e+000 1.8316050973731417e+000
9.7937440761202694e+000 1.8316050973731415e+000
9.9566050973731404e+000 1.8316050973731417e+000
4.3394902626858578e-002 1.9183949026268583e+000
2.0625592387973241e-001 1.9183949026268585e+000
4.1874407612026759e-001 1.9183949026268583e+000
5.8160509737314137e-001 1.9183949026268581e+000
4.3394902626858578e-002 2.0812559238797324e+000
2.0625592387973243e-001 2.0812559238797324e+000
4.1874407612026759e-001 2.0812559238797324e+000
5.8160509737314137e-001 2.0812559238797328e+000
4.3394902626858571e-002 2.2937440761202676e+000
2.0625592387973241e-001 2.2937440761202676e+000
4.1874407612026759e-001 2.2937440761202681e+000
5.8160509737314137e-001 2.2937440761202672e+000
4.3394902626858571e-002 2.4566050973731413e+000
2.0625592387973243e-001 2.4566050973731417e+000
4.1874407612026765e-001 2.4566050973731417e+000
5.8160509737314137e-001 2.4566050973731413e+000
6.6839490262685852e-001 1.9183949026268585e+000
8.3125592387973224e-001 1.9183949026268585e+000
1.0437440761202679e+000 1.9183949026268585e+000
1.2066050973731413e+000 1.9183949026268581e+000
6.6839490262685852e-001 2.0812559238797324e+000
8.3125592387973235e-001 2.0812559238797324e+000
1.0437440761202676e+000 2.0812559238797319e+000
1.2066050973731417e+000 2.0812559238797324e+000
6.6839490262685841e-001 2.2937440761202676e+000
8.3125592387973235e-001 2.2937440761202676e+000
1.0437440761202674e+000 2.2937440761202668e+000
1.2066050973731413e+000 2.2937440761202672e+000
6.6839490262685863e-001 2.4566050973731413e+000
8.3125592387973224e-001 2.4566050973731413e+000
1.0437440761202676e+000 2.4566050973731413e+000
1.2066050973731413e+000 2.4566050973731413e+000
1.2933949026268585e+000 1.9183949026268585e+000
1.4562559238797324e+000 1.9183949026268585e+000
1.6687440761202676e+000 1.9183949026268585e+000
1.8316050973731415e+000 1.9183949026268585e+000
1.2933949026268585e+000 2.0812559238797324e+000
1.4562559238797324e+000 2.0812559238797324e+000
1.6687440761202674e+000 2.0812559238797319e+000
1.8316050973731415e+000 2.0812559238797319e+000
1.2933949026268585e+000 2.2937440761202676e+000
1.4562559238797321e+000 2.2937440761202676e+000
1.6687440761202670e+000 2.2937440761202668e+000
1.8316050973731415e+000 2.2937440761202676e+000
1.2933949026268585e+000 2.4566050973731413e+000
1.4562559238797324e+000 2.4566050973731413e+000
1.6687440761202676e+000 2.4566050973731413e+000
1.8316050973731415e+000 2.4566050973731413e+000
1.9183949026268585e+000 1.9183949026268585e+000
2.0812559238797324e+000 1.9183949026268585e+000
2.2937440761202676e+000 1.9183949026268585e+000
2.4566050973731417e+000 1.9183949026268585e+000
1.9183949026268583e+000 2.0812559238797324e+000
2.0812559238797324e+000 2.0812559238797324e+000
2.2937440761202672e+000 2.0812559238797319e+000
2.4566050973731413e+000 2.0812559238797319e+000
1.9183949026268583e+000 2.2937440761202676e+000
2.0812559238797324e+000 2.2937440761202676e+000
2.2937440761202672e+000 2.2937440761202668e+000
2.4566050973731413e+000 2.2937440761202676e+000
1.9183949026268585e+000 2.4566050973731413e+000
2.0812559238797319e+000 2.4566050973731413e+000
2.2937440761202676e+000 2.4566050973731413e+000
2.4566050973731417e+000 2.4566050973731413e+000
2.5433949026268587e+000 1.9183949026268583e+000
2.7062559238797324e+000 1.9183949026268585e+000
2.9187440761202676e+000 1.9183949026268585e+000
3.0816050973731404e+000 1.9183949026268581e+000
2.5433949026268583e+000 2.0812559238797319e+000
2.7062559238797324e+000 2.0812559238797324e+000
2.9187440761202676e+000 2.0812559238797319e+000
3.0816050973731413e+000 2.0812559238797319e+000
2.5433949026268583e+000 2.2937440761202668e+000
2.7062559238797328e+000 2.2937440761202676e+000
2.9187440761202672e+000 2.2937440761202668e+000
3.0816050973731413e+000 2.2937440761202672e+000
2.5433949026268587e+000 2.4566050973731413e+000
2.7062559238797324e+000 2.4566050973731413e+000
2.9187440761202676e+000 2.4566050973731413e+000
3.0816050973731417e+000 2.4566050973731413e+000
3.1683949026268587e+000 1.9183949026268583e+000
3.3312559238797324e+000 1.9183949026268585e+000
3.5437440761202676e+000 1.9183949026268585e+000
3.7066050973731404e+000 1.9183949026268581e+000
3.1683949026268579e+000 2.0812559238797319e+000
3.3312559238797324e+000 2.0812559238797324e+000
3.5437440761202676e+000 2.0812559238797319e+000
3.7066050973731413e+000 2.0812559238797319e+000
3.1683949026268583e+000 2.2937440761202668e+000
3.3312559238797324e+000 2.2937440761202676e+000
3.5437440761202668e+000 2.2937440761202668e+000
3.7066050973731408e+000 2.2937440761202672e+000
3.1683949026268583e+000 2.4566050973731413e+000
3.3312559238797324e+000 2.4566050973731413e+000
3.5437440761202681e+000 2.4566050973731413e+000
3.7066050973731413e+000 2.4566050973731413e+000
3.7933949026268587e+000 1.9183949026268583e+000
3.9562559238797324e+000 1.9183949026268585e+000
4.1687440761202676e+000 1.9183949026268585e+000
4.3316050973731404e+000 1.9183949026268581e+000
3.7933949026268579e+000 2.0812559238797319e+000
3.9562559238797324e+000 2.0812559238797324e+000
4.1687440761202668e+000 2.0812559238797319e+000
4.3316050973731404e+000 2.0812559238797319e+000
3.7933949026268579e+000 2.2937440761202668e+000
3.9562559238797319e+000 2.2937440761202676e+000
4.1687440761202659e+000 2.2937440761202668e+000
4.3316050973731404e+000 2.2937440761202672e+000
3.7933949026268587e+000 2.4566050973731413e+000
3.9562559238797324e+000 2.4566050973731413e+000
4.1687440761202676e+000 2.4566050973731413e+000
4.3316050973731413e+000 2.4566050973731413e+000
4.4183949026268587e+000 1.9183949026268583e+000
4.5812559238797324e+000 1.9183949026268585e+000
4.7937440761202676e+000 1.9183949026268585e+000
4.9566050973731404e+000 1.9183949026268581e+000
4.4183949026268579e+000 2.0812559238797319e+000
4.5812559238797324e+000 2.0812559238797324e+000
4.7937440761202676e+000 2.0812559238797319e+000
4.9566050973731404e+000 2.0812559238797319e+000
4.4183949026268579e+000 2.2937440761202668e+000
4.5812559238797324e+000 2.2937440761202676e+000
4.7937440761202668e+000 2.2937440761202668e+000
4.9566050973731413e+000 2.2937440761202672e+000
4.4183949026268587e+000 2.4566050973731413e+000
4.5812559238797315e+000 2.4566050973731413e+000
4.7937440761202668e+000 2.4566050973731413e+000
4.9566050973731413e+000 2.4566050973731413e+000
5.0433949026268587e+000 1.9183949026268583e+000
5.2062559238797324e+000 1.9183949026268585e+000
5.4187440761202676e+000 1.9183949026268585e+000
5.5816050973731395e+000 1.9183949026268581e+000
5.0433949026268579e+000 2.0812559238797319e+000
5.2062559238797332e+000 2.0812559238797324e+000
5.4187440761202694e+000 2.0812559238797319e+000
5.5816050973731413e+000 2.0812559238797319e+000
5.0433949026268570e+000 2.2937440761202668e+000
5.2062559238797324e+000 2.2937440761202676e+000
5.4187440761202668e+000 2.2937440761202668e+000
5.5816050973731413e+000 2.2937440761202672e+000
5.0433949026268587e+000 2.4566050973731413e+000
5.2062559238797324e+000 2.4566050973731413e+000
5.4187440761202676e+000 2.4566050973731413e+000
5.5816050973731421e+000 2.4566050973731413e+000
5.6683949026268587e+000 1.9183949026268583e+000
5.8312559238797324e+000 1.9183949026268585e+000
6.0437440761202668e+000 1.9183949026268585e+000
6.2066050973731404e+000 1.9183949026268581e+000
5.6683949026268570e+000 2.0812559238797319e+000
5.8312559238797332e+000 2.0812559238797324e+000
6.0437440761202676e+000 2.0812559238797319e+000
6.2066050973731413e+000 2.0812559238797319e+000
5.6683949026268570e+000 2.2937440761202668e+000
5.8312559238797332e+000 2.2937440761202676e+000
6.0437440761202668e+000 2.2937440761202668e+000
6.2066050973731413e+000 2.2937440761202672e+000
5.6683949026268587e+000 2.4566050973731413e+000
5.8312559238797324e+000 2.4566050973731413e+000
6.0437440761202685e+000 2.4566050973731413e+000
6.2066050973731413e+000 2.4566050973731413e+000
6.2933949026268579e+000 1.9183949026268583e+000
6.4562559238797324e+000 1.9183949026268585e+000
6.6687440761202676e+000 1.9183949026268585e+000
6.8316050973731395e+000 1.9183949026268581e+000
6.2933949026268579e+000 2.0812559238797319e+000
6.4562559238797324e+000 2.0812559238797324e+000
6.6687440761202685e+000 2.0812559238797319e+000
6.8316050973731404e+000 2.0812559238797319e+000
6.2933949026268579e+000 2.2937440761202668e+000
6.4562559238797324e+000 2.2937440761202676e+000
